Result Value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
57.2,0.0421924999999999,0.0667225,0.0605899999999999,0.0651275,0.0014649999999999,-3.165512798853637,-2.707213051609649,-2.803625416025241,-2.7314083919294645,-6.525900036513175,-0.3159045827779124,-0.36938356196436856,-0.35668102959978193,-0.36611149140301236,-0.15323556818291467,23.700894708775316,14.987448012289706,16.504373659019667,15.35449694829373,682.5938566553367,0.6323579002585319,0.6963607856081856,0.6478446124908817,28.800341296930224,1.581382947206261,1.1012130714639399,1.0244904226325284,45.54436860068571,1.436037210404694,0.9080894750646318,0.9303289700971156,41.35836177474678,1.5435800201457643,0.976095020420398,1.0748885954778034,44.455631399320445,0.03472181074835346,0.02195661133800292,0.02417890741046216,0.02249433802924878,-0.2252215030069332,-0.17899447863206322,-0.2137066716362293,0.9328866746836212,0.04816887579774262,0.012097080015168744,0.9570302474793797,-0.03609282717203339,0.9527838208041285,0.956001051169429
57.2,0.0421924999999999,0.0667225,0.0605899999999999,0.0651275,0.0014649999999999,-3.165512798853637,-2.707213051609649,-2.803625416025241,-2.7314083919294645,-6.525900036513175,-0.3159045827779124,-0.36938356196436856,-0.35668102959978193,-0.36611149140301236,-0.15323556818291467,23.700894708775316,14.987448012289706,16.504373659019667,15.35449694829373,682.5938566553367,0.6323579002585319,0.6963607856081856,0.6478446124908817,28.800341296930224,1.581382947206261,1.1012130714639399,1.0244904226325284,45.54436860068571,1.436037210404694,0.9080894750646318,0.9303289700971156,41.35836177474678,1.5435800201457643,0.976095020420398,1.0748885954778034,44.455631399320445,0.03472181074835346,0.02195661133800292,0.02417890741046216,0.02249433802924878,-0.2252215030069332,-0.17899447863206322,-0.2137066716362293,0.9328866746836212,0.04816887579774262,0.012097080015168744,0.9570302474793797,-0.03609282717203339,0.9527838208041285,0.956001051169429
62.0,0.0421924999999999,0.0667225,0.0605899999999999,0.0651275,0.0014649999999999,-3.165512798853637,-2.707213051609649,-2.803625416025241,-2.7314083919294645,-6.525900036513175,-0.3159045827779124,-0.36938356196436856,-0.35668102959978193,-0.36611149140301236,-0.15323556818291467,23.700894708775316,14.987448012289706,16.504373659019667,15.35449694829373,682.5938566553367,0.6323579002585319,0.6963607856081856,0.6478446124908817,28.800341296930224,1.581382947206261,1.1012130714639399,1.0244904226325284,45.54436860068571,1.436037210404694,0.9080894750646318,0.9303289700971156,41.35836177474678,1.5435800201457643,0.976095020420398,1.0748885954778034,44.455631399320445,0.03472181074835346,0.02195661133800292,0.02417890741046216,0.02249433802924878,-0.2252215030069332,-0.17899447863206322,-0.2137066716362293,0.9328866746836212,0.04816887579774262,0.012097080015168744,0.9570302474793797,-0.03609282717203339,0.9527838208041285,0.956001051169429
62.0,0.0421924999999999,0.0667225,0.0605899999999999,0.0651275,0.0014649999999999,-3.165512798853637,-2.707213051609649,-2.803625416025241,-2.7314083919294645,-6.525900036513175,-0.3159045827779124,-0.36938356196436856,-0.35668102959978193,-0.36611149140301236,-0.15323556818291467,23.700894708775316,14.987448012289706,16.504373659019667,15.35449694829373,682.5938566553367,0.6323579002585319,0.6963607856081856,0.6478446124908817,28.800341296930224,1.581382947206261,1.1012130714639399,1.0244904226325284,45.54436860068571,1.436037210404694,0.9080894750646318,0.9303289700971156,41.35836177474678,1.5435800201457643,0.976095020420398,1.0748885954778034,44.455631399320445,0.03472181074835346,0.02195661133800292,0.02417890741046216,0.02249433802924878,-0.2252215030069332,-0.17899447863206322,-0.2137066716362293,0.9328866746836212,0.04816887579774262,0.012097080015168744,0.9570302474793797,-0.03609282717203339,0.9527838208041285,0.956001051169429
82.0,0.0421924999999999,0.0667225,0.0605899999999999,0.0651275,0.0014649999999999,-3.165512798853637,-2.707213051609649,-2.803625416025241,-2.7314083919294645,-6.525900036513175,-0.3159045827779124,-0.36938356196436856,-0.35668102959978193,-0.36611149140301236,-0.15323556818291467,23.700894708775316,14.987448012289706,16.504373659019667,15.35449694829373,682.5938566553367,0.6323579002585319,0.6963607856081856,0.6478446124908817,28.800341296930224,1.581382947206261,1.1012130714639399,1.0244904226325284,45.54436860068571,1.436037210404694,0.9080894750646318,0.9303289700971156,41.35836177474678,1.5435800201457643,0.976095020420398,1.0748885954778034,44.455631399320445,0.03472181074835346,0.02195661133800292,0.02417890741046216,0.02249433802924878,-0.2252215030069332,-0.17899447863206322,-0.2137066716362293,0.9328866746836212,0.04816887579774262,0.012097080015168744,0.9570302474793797,-0.03609282717203339,0.9527838208041285,0.956001051169429
82.0,0.0421924999999999,0.0667225,0.0605899999999999,0.0651275,0.0014649999999999,-3.165512798853637,-2.707213051609649,-2.803625416025241,-2.7314083919294645,-6.525900036513175,-0.3159045827779124,-0.36938356196436856,-0.35668102959978193,-0.36611149140301236,-0.15323556818291467,23.700894708775316,14.987448012289706,16.504373659019667,15.35449694829373,682.5938566553367,0.6323579002585319,0.6963607856081856,0.6478446124908817,28.800341296930224,1.581382947206261,1.1012130714639399,1.0244904226325284,45.54436860068571,1.436037210404694,0.9080894750646318,0.9303289700971156,41.35836177474678,1.5435800201457643,0.976095020420398,1.0748885954778034,44.455631399320445,0.03472181074835346,0.02195661133800292,0.02417890741046216,0.02249433802924878,-0.2252215030069332,-0.17899447863206322,-0.2137066716362293,0.9328866746836212,0.04816887579774262,0.012097080015168744,0.9570302474793797,-0.03609282717203339,0.9527838208041285,0.956001051169429
12.83,0.1006575,0.1416049999999999,0.1492224999999999,0.1026099999999999,0.0017949999999999,-2.2960316140242036,-1.9547137876114644,-1.902316798292757,-2.2768198851080204,-6.3227502570419505,-0.4355340727418479,-0.5115838473835784,-0.5256747986967547,-0.43920909446579104,-0.1581590224738439,9.9346794824032,7.061897531866817,6.701402268424673,9.745638826625095,557.1030640668835,0.7108329508138842,0.6745463988339565,0.9809716401910155,56.07660167131232,1.406800288105704,0.9489520682202751,1.3800311860442456,78.88857938719097,1.4824777090629104,1.0537940044489955,1.4542685898060623,83.13231197772045,1.0193974616893913,0.7246213057448534,0.687630886763055,57.16434540390285,0.017832749670912747,0.012676106069700231,0.012029017071821618,0.017493421693791072,-0.16902120633610204,-0.1943532895789976,-0.009605569016197375,0.9649593714160241,-0.026192502428415487,0.15967487664557883,0.9749651324965145,0.18509326635759896,0.9762279206052291,0.965614673626744
12.8,0.1006575,0.1416049999999999,0.1492224999999999,0.1026099999999999,0.0017949999999999,-2.2960316140242036,-1.9547137876114644,-1.902316798292757,-2.2768198851080204,-6.3227502570419505,-0.4355340727418479,-0.5115838473835784,-0.5256747986967547,-0.43920909446579104,-0.1581590224738439,9.9346794824032,7.061897531866817,6.701402268424673,9.745638826625095,557.1030640668835,0.7108329508138842,0.6745463988339565,0.9809716401910155,56.07660167131232,1.406800288105704,0.9489520682202751,1.3800311860442456,78.88857938719097,1.4824777090629104,1.0537940044489955,1.4542685898060623,83.13231197772045,1.0193974616893913,0.7246213057448534,0.687630886763055,57.16434540390285,0.017832749670912747,0.012676106069700231,0.012029017071821618,0.017493421693791072,-0.16902120633610204,-0.1943532895789976,-0.009605569016197375,0.9649593714160241,-0.026192502428415487,0.15967487664557883,0.9749651324965145,0.18509326635759896,0.9762279206052291,0.965614673626744
13.14,0.1006575,0.1416049999999999,0.1492224999999999,0.1026099999999999,0.0017949999999999,-2.2960316140242036,-1.9547137876114644,-1.902316798292757,-2.2768198851080204,-6.3227502570419505,-0.4355340727418479,-0.5115838473835784,-0.5256747986967547,-0.43920909446579104,-0.1581590224738439,9.9346794824032,7.061897531866817,6.701402268424673,9.745638826625095,557.1030640668835,0.7108329508138842,0.6745463988339565,0.9809716401910155,56.07660167131232,1.406800288105704,0.9489520682202751,1.3800311860442456,78.88857938719097,1.4824777090629104,1.0537940044489955,1.4542685898060623,83.13231197772045,1.0193974616893913,0.7246213057448534,0.687630886763055,57.16434540390285,0.017832749670912747,0.012676106069700231,0.012029017071821618,0.017493421693791072,-0.16902120633610204,-0.1943532895789976,-0.009605569016197375,0.9649593714160241,-0.026192502428415487,0.15967487664557883,0.9749651324965145,0.18509326635759896,0.9762279206052291,0.965614673626744
13.1,0.1006575,0.1416049999999999,0.1492224999999999,0.1026099999999999,0.0017949999999999,-2.2960316140242036,-1.9547137876114644,-1.902316798292757,-2.2768198851080204,-6.3227502570419505,-0.4355340727418479,-0.5115838473835784,-0.5256747986967547,-0.43920909446579104,-0.1581590224738439,9.9346794824032,7.061897531866817,6.701402268424673,9.745638826625095,557.1030640668835,0.7108329508138842,0.6745463988339565,0.9809716401910155,56.07660167131232,1.406800288105704,0.9489520682202751,1.3800311860442456,78.88857938719097,1.4824777090629104,1.0537940044489955,1.4542685898060623,83.13231197772045,1.0193974616893913,0.7246213057448534,0.687630886763055,57.16434540390285,0.017832749670912747,0.012676106069700231,0.012029017071821618,0.017493421693791072,-0.16902120633610204,-0.1943532895789976,-0.009605569016197375,0.9649593714160241,-0.026192502428415487,0.15967487664557883,0.9749651324965145,0.18509326635759896,0.9762279206052291,0.965614673626744
15.91,0.1006575,0.1416049999999999,0.1492224999999999,0.1026099999999999,0.0017949999999999,-2.2960316140242036,-1.9547137876114644,-1.902316798292757,-2.2768198851080204,-6.3227502570419505,-0.4355340727418479,-0.5115838473835784,-0.5256747986967547,-0.43920909446579104,-0.1581590224738439,9.9346794824032,7.061897531866817,6.701402268424673,9.745638826625095,557.1030640668835,0.7108329508138842,0.6745463988339565,0.9809716401910155,56.07660167131232,1.406800288105704,0.9489520682202751,1.3800311860442456,78.88857938719097,1.4824777090629104,1.0537940044489955,1.4542685898060623,83.13231197772045,1.0193974616893913,0.7246213057448534,0.687630886763055,57.16434540390285,0.017832749670912747,0.012676106069700231,0.012029017071821618,0.017493421693791072,-0.16902120633610204,-0.1943532895789976,-0.009605569016197375,0.9649593714160241,-0.026192502428415487,0.15967487664557883,0.9749651324965145,0.18509326635759896,0.9762279206052291,0.965614673626744
15.9,0.1006575,0.1416049999999999,0.1492224999999999,0.1026099999999999,0.0017949999999999,-2.2960316140242036,-1.9547137876114644,-1.902316798292757,-2.2768198851080204,-6.3227502570419505,-0.4355340727418479,-0.5115838473835784,-0.5256747986967547,-0.43920909446579104,-0.1581590224738439,9.9346794824032,7.061897531866817,6.701402268424673,9.745638826625095,557.1030640668835,0.7108329508138842,0.6745463988339565,0.9809716401910155,56.07660167131232,1.406800288105704,0.9489520682202751,1.3800311860442456,78.88857938719097,1.4824777090629104,1.0537940044489955,1.4542685898060623,83.13231197772045,1.0193974616893913,0.7246213057448534,0.687630886763055,57.16434540390285,0.017832749670912747,0.012676106069700231,0.012029017071821618,0.017493421693791072,-0.16902120633610204,-0.1943532895789976,-0.009605569016197375,0.9649593714160241,-0.026192502428415487,0.15967487664557883,0.9749651324965145,0.18509326635759896,0.9762279206052291,0.965614673626744
185.5,0.0355649999999999,0.0743949999999999,0.0505249999999999,0.0605899999999999,0.0053699999999999,-3.3363932707966613,-2.5983665437024777,-2.9852870156924545,-2.803625416025241,-5.226927370461382,-0.2997248582033079,-0.3848571720659068,-0.3349761663596839,-0.35668102959978193,-0.19131698780649592,28.117531280753628,13.441763559379007,19.792182088075247,16.504373659019667,186.21973929236844,0.4780563209893131,0.7039089559623942,0.5869780491830329,6.622905027933066,2.0918037396316636,1.4724393864423562,1.2278428783627666,13.853817504655733,1.4206382679600742,0.679145103837623,0.8338834791219671,9.408752327746898,1.7036412203008595,0.8144364540627728,1.1992083127164774,11.283054003724587,0.15099114297764415,0.07218227031386393,0.10628401781296211,0.08862848654893396,-0.3531284103310301,-0.17377163433616025,-0.2602568769174775,0.7376328325393953,0.1910822926673074,0.10227062266177742,0.8653544787814226,-0.09058182963596288,0.8078540119867637,0.8371740448756848
185.5,0.0355649999999999,0.0743949999999999,0.0505249999999999,0.0605899999999999,0.0053699999999999,-3.3363932707966613,-2.5983665437024777,-2.9852870156924545,-2.803625416025241,-5.226927370461382,-0.2997248582033079,-0.3848571720659068,-0.3349761663596839,-0.35668102959978193,-0.19131698780649592,28.117531280753628,13.441763559379007,19.792182088075247,16.504373659019667,186.21973929236844,0.4780563209893131,0.7039089559623942,0.5869780491830329,6.622905027933066,2.0918037396316636,1.4724393864423562,1.2278428783627666,13.853817504655733,1.4206382679600742,0.679145103837623,0.8338834791219671,9.408752327746898,1.7036412203008595,0.8144364540627728,1.1992083127164774,11.283054003724587,0.15099114297764415,0.07218227031386393,0.10628401781296211,0.08862848654893396,-0.3531284103310301,-0.17377163433616025,-0.2602568769174775,0.7376328325393953,0.1910822926673074,0.10227062266177742,0.8653544787814226,-0.09058182963596288,0.8078540119867637,0.8371740448756848
37.6,0.12329,0.17301,0.1248024999999999,0.0347399999999999,0.0037474999999999,-2.0932159751016757,-1.7544058826867062,-2.081022791196167,-3.359863518169181,-5.586666327987548,-0.4777337894869764,-0.5699935287885577,-0.4805329399709276,-0.2976311372745607,-0.17899762421648405,8.110957904128478,5.780012716027976,8.012660002804438,28.78526194588379,266.84456304203513,0.712617767759089,0.987880851745759,3.5489349453080123,32.89926617745251,1.4032768269932678,1.3862703070851956,4.980138169257354,46.166777851902495,1.0122678238299936,0.7213600369920808,3.5924726540011584,33.30286857905356,0.28177467758942254,0.2007976417548113,0.27835980849742537,9.270180120080274,0.030395814745720662,0.02166059765331426,0.03002744336050883,0.10787276914219662,-0.1678029024637192,-0.006096516420286399,0.560336644940835,0.9410016727344304,0.16187198321091328,0.6655595667870043,0.9575972731001524,0.5645047557860764,0.9416958381952562,0.8052614485222518
37.6,0.12329,0.17301,0.1248024999999999,0.0347399999999999,0.0037474999999999,-2.0932159751016757,-1.7544058826867062,-2.081022791196167,-3.359863518169181,-5.586666327987548,-0.4777337894869764,-0.5699935287885577,-0.4805329399709276,-0.2976311372745607,-0.17899762421648405,8.110957904128478,5.780012716027976,8.012660002804438,28.78526194588379,266.84456304203513,0.712617767759089,0.987880851745759,3.5489349453080123,32.89926617745251,1.4032768269932678,1.3862703070851956,4.980138169257354,46.166777851902495,1.0122678238299936,0.7213600369920808,3.5924726540011584,33.30286857905356,0.28177467758942254,0.2007976417548113,0.27835980849742537,9.270180120080274,0.030395814745720662,0.02166059765331426,0.03002744336050883,0.10787276914219662,-0.1678029024637192,-0.006096516420286399,0.560336644940835,0.9410016727344304,0.16187198321091328,0.6655595667870043,0.9575972731001524,0.5645047557860764,0.9416958381952562,0.8052614485222518
23.3,0.11262,0.1654475,0.1216674999999999,0.036555,0.0050125,-2.1837359591556647,-1.799101355033906,-2.106463364776144,-3.308937303236858,-5.29582048634945,-0.45793082071453695,-0.5558330536531412,-0.4747293576151375,-0.30221183067499746,-0.1888281528004222,8.879417510211331,6.044213421175902,8.219121786837084,27.356038845575164,199.50124688279303,0.68069931549283,0.9256374956335923,3.080837094788675,22.46783042394015,1.4690774285206891,1.3598331518277282,4.525988236903297,33.0069825436409,1.080336529923636,0.7353843364209184,3.3283408562440133,24.272817955112203,0.32458710708577515,0.22094622161108507,0.30044999691782953,7.292768079800498,0.04450808026993429,0.030296619773644205,0.04119834795652087,0.1371221447134455,-0.18998084997347764,-0.038617083711251804,0.5099044746103569,0.9147769536480139,0.15248245476551248,0.6380737862155171,0.9411885486331104,0.5379291820063515,0.9208635933059677,0.7588260058940279
23.3,0.11262,0.1654475,0.1216674999999999,0.036555,0.0050125,-2.1837359591556647,-1.799101355033906,-2.106463364776144,-3.308937303236858,-5.29582048634945,-0.45793082071453695,-0.5558330536531412,-0.4747293576151375,-0.30221183067499746,-0.1888281528004222,8.879417510211331,6.044213421175902,8.219121786837084,27.356038845575164,199.50124688279303,0.68069931549283,0.9256374956335923,3.080837094788675,22.46783042394015,1.4690774285206891,1.3598331518277282,4.525988236903297,33.0069825436409,1.080336529923636,0.7353843364209184,3.3283408562440133,24.272817955112203,0.32458710708577515,0.22094622161108507,0.30044999691782953,7.292768079800498,0.04450808026993429,0.030296619773644205,0.04119834795652087,0.1371221447134455,-0.18998084997347764,-0.038617083711251804,0.5099044746103569,0.9147769536480139,0.15248245476551248,0.6380737862155171,0.9411885486331104,0.5379291820063515,0.9208635933059677,0.7588260058940279
61.4,0.07082,0.1224649999999999,0.0879524999999999,0.049095,0.0080375,-2.6476138322983793,-2.0999300041071733,-2.430958382960946,-3.0139980823608834,-4.823637189418399,-0.37769858572309445,-0.4762063488040735,-0.4113603947353406,-0.331785214414169,-0.20731244095092755,14.12030499858797,8.165598334217947,11.369773457263877,20.368672980955292,124.41679626749612,0.5782876740293149,0.8052073562434277,1.4425094205112536,8.811197511664075,1.7292431516520743,1.3923993064438194,2.4944495366126875,15.236702954898899,1.241916125388307,0.7181847874903032,1.7914757103574683,10.942768273716942,0.6932363739056764,0.4008900502184301,0.55819902788437,6.108242612752722,0.1134919514261508,0.06563099661127675,0.0913845541627584,0.16371320908442813,-0.2671961093721703,-0.10790596608354673,0.1811699954134178,0.7961512855467139,0.16401915239939652,0.42766379109349467,0.8768222830980249,0.2835330815957966,0.8325346390248982,0.7186365028661444
61.4,0.07082,0.1224649999999999,0.0879524999999999,0.049095,0.0080375,-2.6476138322983793,-2.0999300041071733,-2.430958382960946,-3.0139980823608834,-4.823637189418399,-0.37769858572309445,-0.4762063488040735,-0.4113603947353406,-0.331785214414169,-0.20731244095092755,14.12030499858797,8.165598334217947,11.369773457263877,20.368672980955292,124.41679626749612,0.5782876740293149,0.8052073562434277,1.4425094205112536,8.811197511664075,1.7292431516520743,1.3923993064438194,2.4944495366126875,15.236702954898899,1.241916125388307,0.7181847874903032,1.7914757103574683,10.942768273716942,0.6932363739056764,0.4008900502184301,0.55819902788437,6.108242612752722,0.1134919514261508,0.06563099661127675,0.0913845541627584,0.16371320908442813,-0.2671961093721703,-0.10790596608354673,0.1811699954134178,0.7961512855467139,0.16401915239939652,0.42766379109349467,0.8768222830980249,0.2835330815957966,0.8325346390248982,0.7186365028661444
11.7,0.10404,0.1543649999999999,0.1183675,0.0392224999999999,0.0051499999999999,-2.2629798384016864,-1.868435351025973,-2.1339610874556407,-3.238504717257166,-5.268758564306512,-0.44189523168986217,-0.535207171846161,-0.46861210632116895,-0.30878448151434057,-0.18979803074951163,9.611687812379854,6.478152430926705,8.448264937588442,25.495570144687424,194.17475728155716,0.6739869789136143,0.8789574841067015,2.6525591178532792,20.201941747573205,1.4837081891580153,1.304116417090839,3.9356236853846713,29.973786407767548,1.1377114571318725,0.7668027078677166,3.0178468991012886,22.983980582524715,0.3769944252210679,0.254089333722022,0.3313620715145619,7.616019417475857,0.04950019223375529,0.03336248501927188,0.04350856442857964,0.1313021862451377,-0.19475242352121638,-0.0644200397918236,0.4524387051740695,0.9056690173092791,0.1319883035575148,0.5947827209918001,0.9354292699746116,0.5022209531061625,0.9166110065375367,0.7678742464364225
11.7,0.10404,0.1543649999999999,0.1183675,0.0392224999999999,0.0051499999999999,-2.2629798384016864,-1.868435351025973,-2.1339610874556407,-3.238504717257166,-5.268758564306512,-0.44189523168986217,-0.535207171846161,-0.46861210632116895,-0.30878448151434057,-0.18979803074951163,9.611687812379854,6.478152430926705,8.448264937588442,25.495570144687424,194.17475728155716,0.6739869789136143,0.8789574841067015,2.6525591178532792,20.201941747573205,1.4837081891580153,1.304116417090839,3.9356236853846713,29.973786407767548,1.1377114571318725,0.7668027078677166,3.0178468991012886,22.983980582524715,0.3769944252210679,0.254089333722022,0.3313620715145619,7.616019417475857,0.04950019223375529,0.03336248501927188,0.04350856442857964,0.1313021862451377,-0.19475242352121638,-0.0644200397918236,0.4524387051740695,0.9056690173092791,0.1319883035575148,0.5947827209918001,0.9354292699746116,0.5022209531061625,0.9166110065375367,0.7678742464364225
30.2,0.1225474999999999,0.1749899999999999,0.133245,0.0427424999999999,0.0080099999999999,-2.0992565690528973,-1.7430264495484817,-2.015565740092363,-3.152561537587012,-4.827064517901881,-0.47635911433692024,-0.5737147593251053,-0.4961386176142164,-0.3172023727617401,-0.20716524427866095,8.160101185254703,5.714612263557921,7.504972043979136,23.39591741241159,124.84394506866575,0.7003114463683638,0.9197155615595325,2.867111189097507,15.299313358302303,1.4279361064077196,1.3132950579759082,4.094051587997901,21.846441947565804,1.087292682429263,0.7614435110577752,3.1173890156167823,16.634831460674366,0.3487831249107483,0.24425681467512386,0.3207812675897775,5.336142322097433,0.06536241049388936,0.04577404423109837,0.06011482607227212,0.18740129847341447,-0.17625509389572752,-0.04182100726174575,0.4828180773186527,0.8772954445359339,0.13543238113776795,0.607385208914609,0.9124590163934435,0.5142552738120614,0.88658808537751,0.684350524604702
30.2,0.1225474999999999,0.1749899999999999,0.133245,0.0427424999999999,0.0080099999999999,-2.0992565690528973,-1.7430264495484817,-2.015565740092363,-3.152561537587012,-4.827064517901881,-0.47635911433692024,-0.5737147593251053,-0.4961386176142164,-0.3172023727617401,-0.20716524427866095,8.160101185254703,5.714612263557921,7.504972043979136,23.39591741241159,124.84394506866575,0.7003114463683638,0.9197155615595325,2.867111189097507,15.299313358302303,1.4279361064077196,1.3132950579759082,4.094051587997901,21.846441947565804,1.087292682429263,0.7614435110577752,3.1173890156167823,16.634831460674366,0.3487831249107483,0.24425681467512386,0.3207812675897775,5.336142322097433,0.06536241049388936,0.04577404423109837,0.06011482607227212,0.18740129847341447,-0.17625509389572752,-0.04182100726174575,0.4828180773186527,0.8772954445359339,0.13543238113776795,0.607385208914609,0.9124590163934435,0.5142552738120614,0.88658808537751,0.684350524604702
120.0,0.0339424999999999,0.0655124999999999,0.0440625,0.0346025,0.0035,-3.3830873624898405,-2.725514314853854,-3.12214619840965,-3.363829345193417,-5.654992310486769,-0.2955879919293698,-0.36690322797061564,-0.3202924963953889,-0.2972802414691168,-0.17683490004850638,29.46158945275106,15.264262545315802,22.69503546099291,28.899645979336753,285.7142857142857,0.5181072314443801,0.7703262411347496,0.980926233653635,9.697857142857115,1.930102379023351,1.4868085106382958,1.8932880572212962,18.717857142857117,1.2981512852618435,0.6725815684029774,1.2733906509645256,12.589285714285714,1.0194446490388185,0.5281816447242901,0.7853049645390072,9.886428571428572,0.10311556308462871,0.053424918908605304,0.07943262411347518,0.10114876092767863,-0.3174299934643815,-0.12973527337991292,-0.00962871106572469,0.8130466715630629,0.19575633127994457,0.30874494331518687,0.8985690998007605,0.12025678510137922,0.8528252299605781,0.8162850206679352
120.0,0.0339424999999999,0.0655124999999999,0.0440625,0.0346025,0.0035,-3.3830873624898405,-2.725514314853854,-3.12214619840965,-3.363829345193417,-5.654992310486769,-0.2955879919293698,-0.36690322797061564,-0.3202924963953889,-0.2972802414691168,-0.17683490004850638,29.46158945275106,15.264262545315802,22.69503546099291,28.899645979336753,285.7142857142857,0.5181072314443801,0.7703262411347496,0.980926233653635,9.697857142857115,1.930102379023351,1.4868085106382958,1.8932880572212962,18.717857142857117,1.2981512852618435,0.6725815684029774,1.2733906509645256,12.589285714285714,1.0194446490388185,0.5281816447242901,0.7853049645390072,9.886428571428572,0.10311556308462871,0.053424918908605304,0.07943262411347518,0.10114876092767863,-0.3174299934643815,-0.12973527337991292,-0.00962871106572469,0.8130466715630629,0.19575633127994457,0.30874494331518687,0.8985690998007605,0.12025678510137922,0.8528252299605781,0.8162850206679352
120.0,0.0339424999999999,0.0655124999999999,0.0440625,0.0346025,0.0035,-3.3830873624898405,-2.725514314853854,-3.12214619840965,-3.363829345193417,-5.654992310486769,-0.2955879919293698,-0.36690322797061564,-0.3202924963953889,-0.2972802414691168,-0.17683490004850638,29.46158945275106,15.264262545315802,22.69503546099291,28.899645979336753,285.7142857142857,0.5181072314443801,0.7703262411347496,0.980926233653635,9.697857142857115,1.930102379023351,1.4868085106382958,1.8932880572212962,18.717857142857117,1.2981512852618435,0.6725815684029774,1.2733906509645256,12.589285714285714,1.0194446490388185,0.5281816447242901,0.7853049645390072,9.886428571428572,0.10311556308462871,0.053424918908605304,0.07943262411347518,0.10114876092767863,-0.3174299934643815,-0.12973527337991292,-0.00962871106572469,0.8130466715630629,0.19575633127994457,0.30874494331518687,0.8985690998007605,0.12025678510137922,0.8528252299605781,0.8162850206679352
140.8,0.05674,0.09194,0.0584999999999999,0.02154,0.0015749999999999,-2.869275849601432,-2.3866190886040552,-2.838728524744328,-3.8378436072538946,-6.453500006704604,-0.34851999334219086,-0.4190027662038456,-0.35227038840921415,-0.26056298857772725,-0.15495467559635706,17.624250969333804,10.876658690450295,17.094017094017122,46.425255338904364,634.9206349206752,0.6171416140961496,0.9699145299145315,2.6341689879294337,36.02539682539911,1.62037363412055,1.5716239316239342,4.268337975858867,58.374603174606875,1.0310186817060258,0.6362845333913412,2.7158774373259007,37.142857142859434,0.37962636587945014,0.23428322819229935,0.36820512820512885,13.676190476191344,0.02775819527669898,0.017130737437458125,0.02692307692307526,0.07311977715876973,-0.23675006725854184,-0.015272474835125843,0.4496678589678078,0.9459830232358774,0.22228130816272346,0.6203736341205498,0.9663155643479677,0.4617691154422781,0.9475655430711641,0.8637248539909231
17.1,0.0958725,0.1239775,0.0770624999999999,0.0223099999999999,0.0035,-2.3447360952539875,-2.087655181454339,-2.5631384980575755,-3.8027202705377006,-5.654992310486769,-0.4264872289995082,-0.47900630759499396,-0.3901466895986426,-0.26296964511107757,-0.17683490004850638,10.430519700644085,8.065979714061019,12.97648012976482,44.82294935006744,285.7142857142857,0.773305640136315,1.2440875912408775,4.29728821156434,27.392142857142858,1.293149756186602,1.608791565287918,5.557037203047986,35.42214285714286,0.8038019244308837,0.6215845617148265,3.454168534289567,22.017857142857114,0.23270489452136847,0.17995200742070053,0.2895052716950518,6.374285714285685,0.0365068189522543,0.028230928999213565,0.045417680454176865,0.15688032272523603,-0.1278371617011599,0.10876919073640452,0.6224483320288551,0.9295579763012906,0.23336152009550407,0.6949841920875001,0.94508834892432,0.550982414651942,0.9131109387121797,0.7287872917473837
17.1,0.0958725,0.1239775,0.0770624999999999,0.0223099999999999,0.0035,-2.3447360952539875,-2.087655181454339,-2.5631384980575755,-3.8027202705377006,-5.654992310486769,-0.4264872289995082,-0.47900630759499396,-0.3901466895986426,-0.26296964511107757,-0.17683490004850638,10.430519700644085,8.065979714061019,12.97648012976482,44.82294935006744,285.7142857142857,0.773305640136315,1.2440875912408775,4.29728821156434,27.392142857142858,1.293149756186602,1.608791565287918,5.557037203047986,35.42214285714286,0.8038019244308837,0.6215845617148265,3.454168534289567,22.017857142857114,0.23270489452136847,0.17995200742070053,0.2895052716950518,6.374285714285685,0.0365068189522543,0.028230928999213565,0.045417680454176865,0.15688032272523603,-0.1278371617011599,0.10876919073640452,0.6224483320288551,0.9295579763012906,0.23336152009550407,0.6949841920875001,0.94508834892432,0.550982414651942,0.9131109387121797,0.7287872917473837
